created_at,val_loss
2020-03-18 18:03:28.500074,
2020-03-18 18:03:28.566192,
2020-03-18 18:03:28.632291,
2020-03-18 18:03:28.708022,
2020-03-18 18:03:28.776662,
2020-03-18 18:03:28.846811,
2020-03-18 18:03:28.915949,
2020-03-18 18:03:28.988392,
2020-03-18 18:03:29.055462,
2020-03-18 18:03:29.124364,
2020-03-18 18:03:29.194977,
2020-03-18 18:03:29.265363,
2020-03-18 18:03:29.335587,
2020-03-18 18:03:29.411776,
2020-03-18 18:03:29.481420,
2020-03-18 18:03:29.553641,
2020-03-18 18:03:29.620481,
2020-03-18 18:03:29.692711,
2020-03-18 18:03:29.763207,
2020-03-18 18:03:29.835275,
2020-03-18 18:03:29.908959,
2020-03-18 18:03:29.972423,
2020-03-18 18:03:30.036970,
2020-03-18 18:03:30.110593,
2020-03-18 18:03:30.185056,
2020-03-18 18:03:30.251639,
2020-03-18 18:03:30.316441,
2020-03-18 18:03:30.383996,
2020-03-18 18:03:30.455911,
2020-03-18 18:03:30.525804,
2020-03-18 18:03:30.596307,
2020-03-18 18:03:30.662515,
2020-03-18 18:03:30.729713,
2020-03-18 18:03:30.802622,
2020-03-18 18:03:30.868248,
2020-03-18 18:03:30.938375,
2020-03-18 18:03:31.007296,
2020-03-18 18:03:31.079660,
2020-03-18 18:03:31.148694,
2020-03-18 18:03:31.223293,
2020-03-18 18:03:31.288705,
2020-03-18 18:03:31.356448,
2020-03-18 18:03:31.422819,
2020-03-18 18:03:31.495629,
2020-03-18 18:03:31.559146,
2020-03-18 18:03:31.623914,
2020-03-18 18:03:31.689504,
2020-03-18 18:03:31.761383,
2020-03-18 18:03:31.841306,
2020-03-18 18:03:31.914194,
2020-03-18 18:03:31.987895,
2020-03-18 18:03:32.060665,
2020-03-18 18:03:32.128612,
2020-03-18 18:03:32.200692,
2020-03-18 18:03:32.270826,
2020-03-18 18:03:32.338117,
2020-03-18 18:03:32.406199,
2020-03-18 18:03:32.476193,
2020-03-18 18:03:32.559316,
2020-03-18 18:03:32.635707,
2020-03-18 18:03:32.701578,
2020-03-18 18:03:32.762911,
2020-03-18 18:03:32.822760,
2020-03-18 18:03:32.888115,
2020-03-18 18:03:32.949214,
2020-03-18 18:03:33.011891,
2020-03-18 18:03:33.078219,
2020-03-18 18:03:33.146197,
2020-03-18 18:03:33.215049,
2020-03-18 18:03:33.283547,
2020-03-18 18:03:33.350776,
2020-03-18 18:03:33.416303,
2020-03-18 18:03:33.480956,
2020-03-18 18:03:33.548821,
2020-03-18 18:03:33.612261,
2020-03-18 18:03:33.674607,
2020-03-18 18:03:33.740304,
2020-03-18 18:03:33.803495,
2020-03-18 18:03:33.870178,
2020-03-18 18:03:33.940180,
2020-03-18 18:03:34.007114,
2020-03-18 18:03:34.080589,
2020-03-18 18:03:34.151854,
2020-03-18 18:03:34.226301,
2020-03-18 18:03:34.292270,
2020-03-18 18:03:34.930821,0.4625333547592163
2020-03-18 18:03:34.944162,
2020-03-18 18:03:35.013861,
2020-03-18 18:03:35.078754,
2020-03-18 18:03:35.145521,
2020-03-18 18:03:35.212609,
2020-03-18 18:03:35.278563,
2020-03-18 18:03:35.344390,
2020-03-18 18:03:35.413357,
2020-03-18 18:03:35.481226,
2020-03-18 18:03:35.545725,
2020-03-18 18:03:35.618017,
2020-03-18 18:03:35.680919,
2020-03-18 18:03:35.741402,
2020-03-18 18:03:35.802238,
2020-03-18 18:03:35.862681,
2020-03-18 18:03:35.924177,
2020-03-18 18:03:35.986621,
2020-03-18 18:03:36.049167,
2020-03-18 18:03:36.112459,
2020-03-18 18:03:36.176379,
2020-03-18 18:03:36.245665,
2020-03-18 18:03:36.315299,
2020-03-18 18:03:36.381088,
2020-03-18 18:03:36.443995,
2020-03-18 18:03:36.506182,
2020-03-18 18:03:36.570081,
2020-03-18 18:03:36.634461,
2020-03-18 18:03:36.698311,
2020-03-18 18:03:36.762426,
2020-03-18 18:03:36.826127,
2020-03-18 18:03:36.896391,
2020-03-18 18:03:36.958247,
2020-03-18 18:03:37.024223,
2020-03-18 18:03:37.092256,
2020-03-18 18:03:37.159218,
2020-03-18 18:03:37.230062,
2020-03-18 18:03:37.295040,
2020-03-18 18:03:37.355491,
2020-03-18 18:03:37.415653,
2020-03-18 18:03:37.476177,
2020-03-18 18:03:37.544057,
2020-03-18 18:03:37.608822,
2020-03-18 18:03:37.672305,
2020-03-18 18:03:37.735079,
2020-03-18 18:03:37.796835,
2020-03-18 18:03:37.857015,
2020-03-18 18:03:37.920848,
2020-03-18 18:03:37.986021,
2020-03-18 18:03:38.054647,
2020-03-18 18:03:38.123633,
2020-03-18 18:03:38.199681,
2020-03-18 18:03:38.267574,
2020-03-18 18:03:38.336660,
2020-03-18 18:03:38.400597,
2020-03-18 18:03:38.464932,
2020-03-18 18:03:38.528381,
2020-03-18 18:03:38.592971,
2020-03-18 18:03:38.657760,
2020-03-18 18:03:38.720809,
2020-03-18 18:03:38.786688,
2020-03-18 18:03:38.859867,
2020-03-18 18:03:38.925532,
2020-03-18 18:03:38.990635,
2020-03-18 18:03:39.055662,
2020-03-18 18:03:39.121373,
2020-03-18 18:03:39.190493,
2020-03-18 18:03:39.261115,
2020-03-18 18:03:39.328035,
2020-03-18 18:03:39.393017,
2020-03-18 18:03:39.459189,
2020-03-18 18:03:39.529973,
2020-03-18 18:03:39.595416,
2020-03-18 18:03:39.660286,
2020-03-18 18:03:39.723353,
2020-03-18 18:03:39.785691,
2020-03-18 18:03:39.851127,
2020-03-18 18:03:39.919507,
2020-03-18 18:03:39.987640,
2020-03-18 18:03:40.052011,
2020-03-18 18:03:40.117192,
2020-03-18 18:03:40.191953,
2020-03-18 18:03:40.256159,
2020-03-18 18:03:40.322904,
2020-03-18 18:03:40.388489,
2020-03-18 18:03:40.455269,
2020-03-18 18:03:40.518855,
2020-03-18 18:03:40.586999,
2020-03-18 18:03:40.652715,
2020-03-18 18:03:40.717595,
2020-03-18 18:03:40.786961,
2020-03-18 18:03:40.861497,
2020-03-18 18:03:40.926326,
2020-03-18 18:03:40.991030,
2020-03-18 18:03:41.058372,
2020-03-18 18:03:41.121248,
2020-03-18 18:03:41.185128,
2020-03-18 18:03:41.250071,
2020-03-18 18:03:41.314159,
2020-03-18 18:03:41.378251,
2020-03-18 18:03:41.443668,
2020-03-18 18:03:41.518609,
2020-03-18 18:03:41.581618,
2020-03-18 18:03:41.646919,
2020-03-18 18:03:41.709111,
2020-03-18 18:03:41.770453,
2020-03-18 18:03:41.834016,
2020-03-18 18:03:41.897944,
2020-03-18 18:03:41.962203,
2020-03-18 18:03:42.034080,
2020-03-18 18:03:42.098292,
2020-03-18 18:03:42.169239,
2020-03-18 18:03:42.235668,
2020-03-18 18:03:42.302316,
2020-03-18 18:03:42.364213,
2020-03-18 18:03:42.428627,
2020-03-18 18:03:42.495666,
2020-03-18 18:03:42.562803,
2020-03-18 18:03:42.624982,
2020-03-18 18:03:42.687982,
2020-03-18 18:03:42.754531,
2020-03-18 18:03:42.832520,
2020-03-18 18:03:42.900080,
2020-03-18 18:03:42.966709,
2020-03-18 18:03:43.033853,
2020-03-18 18:03:43.100495,
2020-03-18 18:03:43.168271,
2020-03-18 18:03:43.234043,
2020-03-18 18:03:43.299504,
2020-03-18 18:03:43.367918,
2020-03-18 18:03:43.433472,
2020-03-18 18:03:43.504612,
2020-03-18 18:03:43.570878,
2020-03-18 18:03:43.635379,
2020-03-18 18:03:43.699224,
2020-03-18 18:03:43.761113,
2020-03-18 18:03:43.827863,
2020-03-18 18:03:43.892692,
2020-03-18 18:03:43.955325,
2020-03-18 18:03:44.022609,
2020-03-18 18:03:44.088409,
2020-03-18 18:03:44.165255,
2020-03-18 18:03:44.228930,
2020-03-18 18:03:44.291310,
2020-03-18 18:03:44.354063,
2020-03-18 18:03:44.419857,
2020-03-18 18:03:44.487478,
2020-03-18 18:03:44.554765,
2020-03-18 18:03:44.623111,
2020-03-18 18:03:44.688783,
2020-03-18 18:03:44.755463,
2020-03-18 18:03:44.830502,
2020-03-18 18:03:44.896023,
2020-03-18 18:03:44.958220,
2020-03-18 18:03:45.021820,
2020-03-18 18:03:45.087679,
2020-03-18 18:03:45.150431,
2020-03-18 18:03:45.214437,
2020-03-18 18:03:45.283003,
2020-03-18 18:03:45.347674,
2020-03-18 18:03:45.411486,
2020-03-18 18:03:45.480518,
2020-03-18 18:03:45.545774,
2020-03-18 18:03:45.612273,
2020-03-18 18:03:45.677219,
2020-03-18 18:03:45.742120,
2020-03-18 18:03:45.806360,
2020-03-18 18:03:45.868498,
2020-03-18 18:03:45.930968,
2020-03-18 18:03:45.993698,
2020-03-18 18:03:46.056880,
2020-03-18 18:03:46.129900,
2020-03-18 18:03:46.195694,
2020-03-18 18:03:46.830435,0.4625321924686432
2020-03-18 18:03:46.843325,
2020-03-18 18:03:46.910281,
2020-03-18 18:03:46.973050,
2020-03-18 18:03:47.033763,
2020-03-18 18:03:47.093803,
2020-03-18 18:03:47.153937,
2020-03-18 18:03:47.215207,
2020-03-18 18:03:47.277081,
2020-03-18 18:03:47.339967,
2020-03-18 18:03:47.405886,
2020-03-18 18:03:47.474346,
2020-03-18 18:03:47.537343,
2020-03-18 18:03:47.602931,
2020-03-18 18:03:47.665917,
2020-03-18 18:03:47.728695,
2020-03-18 18:03:47.793776,
2020-03-18 18:03:47.860007,
2020-03-18 18:03:47.923591,
2020-03-18 18:03:47.985551,
2020-03-18 18:03:48.047689,
2020-03-18 18:03:48.115407,
2020-03-18 18:03:48.180738,
2020-03-18 18:03:48.247478,
2020-03-18 18:03:48.311883,
2020-03-18 18:03:48.377799,
2020-03-18 18:03:48.442811,
2020-03-18 18:03:48.506382,
2020-03-18 18:03:48.569371,
2020-03-18 18:03:48.632134,
2020-03-18 18:03:48.696447,
2020-03-18 18:03:48.766005,
2020-03-18 18:03:48.831769,
2020-03-18 18:03:48.896662,
2020-03-18 18:03:48.965225,
2020-03-18 18:03:49.031208,
2020-03-18 18:03:49.092938,
2020-03-18 18:03:49.154531,
2020-03-18 18:03:49.216097,
2020-03-18 18:03:49.277622,
2020-03-18 18:03:49.338339,
2020-03-18 18:03:49.405803,
2020-03-18 18:03:49.467056,
2020-03-18 18:03:49.528362,
2020-03-18 18:03:49.590699,
2020-03-18 18:03:49.652197,
2020-03-18 18:03:49.712341,
2020-03-18 18:03:49.772430,
2020-03-18 18:03:49.832035,
2020-03-18 18:03:49.895719,
2020-03-18 18:03:49.959712,
2020-03-18 18:03:50.027547,
2020-03-18 18:03:50.091464,
2020-03-18 18:03:50.157428,
2020-03-18 18:03:50.223443,
2020-03-18 18:03:50.290776,
2020-03-18 18:03:50.356429,
2020-03-18 18:03:50.417843,
2020-03-18 18:03:50.481436,
2020-03-18 18:03:50.543263,
2020-03-18 18:03:50.605182,
2020-03-18 18:03:50.674950,
2020-03-18 18:03:50.740291,
2020-03-18 18:03:50.805770,
2020-03-18 18:03:50.870134,
2020-03-18 18:03:50.933650,
2020-03-18 18:03:50.997987,
2020-03-18 18:03:51.061274,
2020-03-18 18:03:51.121616,
2020-03-18 18:03:51.184677,
2020-03-18 18:03:51.248583,
2020-03-18 18:03:51.318291,
2020-03-18 18:03:51.383197,
2020-03-18 18:03:51.450284,
2020-03-18 18:03:51.516592,
2020-03-18 18:03:51.582783,
2020-03-18 18:03:51.649766,
2020-03-18 18:03:51.715784,
2020-03-18 18:03:51.780654,
2020-03-18 18:03:51.847144,
2020-03-18 18:03:51.914149,
2020-03-18 18:03:51.980573,
2020-03-18 18:03:52.041079,
2020-03-18 18:03:52.101105,
2020-03-18 18:03:52.161460,
2020-03-18 18:03:52.221929,
2020-03-18 18:03:52.282136,
2020-03-18 18:03:52.343078,
2020-03-18 18:03:52.405405,
2020-03-18 18:03:52.465716,
2020-03-18 18:03:52.525765,
2020-03-18 18:03:52.591906,
2020-03-18 18:03:52.653269,
2020-03-18 18:03:52.713570,
2020-03-18 18:03:52.773802,
2020-03-18 18:03:52.839195,
2020-03-18 18:03:52.901302,
2020-03-18 18:03:52.962434,
2020-03-18 18:03:53.022934,
2020-03-18 18:03:53.083174,
2020-03-18 18:03:53.144440,
2020-03-18 18:03:53.217037,
2020-03-18 18:03:53.280624,
2020-03-18 18:03:53.343539,
2020-03-18 18:03:53.406691,
2020-03-18 18:03:53.469819,
2020-03-18 18:03:53.535504,
2020-03-18 18:03:53.600606,
2020-03-18 18:03:53.665114,
2020-03-18 18:03:53.729318,
2020-03-18 18:03:53.792397,
2020-03-18 18:03:53.864378,
2020-03-18 18:03:53.932311,
2020-03-18 18:03:53.996641,
2020-03-18 18:03:54.062345,
2020-03-18 18:03:54.126727,
2020-03-18 18:03:54.190026,
2020-03-18 18:03:54.255842,
2020-03-18 18:03:54.319080,
2020-03-18 18:03:54.381845,
2020-03-18 18:03:54.444171,
2020-03-18 18:03:54.511856,
2020-03-18 18:03:54.574948,
2020-03-18 18:03:54.638897,
2020-03-18 18:03:54.703828,
2020-03-18 18:03:54.770518,
2020-03-18 18:03:54.835827,
2020-03-18 18:03:54.900770,
2020-03-18 18:03:54.963598,
2020-03-18 18:03:55.024655,
2020-03-18 18:03:55.084431,
2020-03-18 18:03:55.151057,
2020-03-18 18:03:55.214248,
2020-03-18 18:03:55.277527,
2020-03-18 18:03:55.339777,
2020-03-18 18:03:55.402582,
2020-03-18 18:03:55.463377,
2020-03-18 18:03:55.524103,
2020-03-18 18:03:55.584315,
2020-03-18 18:03:55.644410,
2020-03-18 18:03:55.704461,
2020-03-18 18:03:55.770924,
2020-03-18 18:03:55.831016,
2020-03-18 18:03:55.891037,
2020-03-18 18:03:55.951177,
2020-03-18 18:03:56.011462,
2020-03-18 18:03:56.071852,
2020-03-18 18:03:56.132077,
2020-03-18 18:03:56.192158,
2020-03-18 18:03:56.255958,
2020-03-18 18:03:56.322027,
2020-03-18 18:03:56.388904,
2020-03-18 18:03:56.451770,
2020-03-18 18:03:56.515410,
2020-03-18 18:03:56.578775,
2020-03-18 18:03:56.642016,
2020-03-18 18:03:56.708629,
2020-03-18 18:03:56.773033,
2020-03-18 18:03:56.833912,
2020-03-18 18:03:56.894906,
2020-03-18 18:03:56.955955,
2020-03-18 18:03:57.025781,
2020-03-18 18:03:57.087513,
2020-03-18 18:03:57.148011,
2020-03-18 18:03:57.208499,
2020-03-18 18:03:57.268899,
2020-03-18 18:03:57.329238,
2020-03-18 18:03:57.393263,
2020-03-18 18:03:57.458595,
2020-03-18 18:03:57.524828,
2020-03-18 18:03:57.589652,
2020-03-18 18:03:57.662786,
2020-03-18 18:03:57.727092,
2020-03-18 18:03:58.365207,0.46253201365470886
2020-03-18 18:03:58.379685,
2020-03-18 18:03:58.448942,
2020-03-18 18:03:58.515694,
2020-03-18 18:03:58.579440,
2020-03-18 18:03:58.643673,
2020-03-18 18:03:58.710288,
2020-03-18 18:03:58.777902,
2020-03-18 18:03:58.846359,
2020-03-18 18:03:58.909620,
2020-03-18 18:03:58.970446,
2020-03-18 18:03:59.037895,
2020-03-18 18:03:59.100864,
2020-03-18 18:03:59.165373,
2020-03-18 18:03:59.228487,
2020-03-18 18:03:59.289909,
2020-03-18 18:03:59.350269,
2020-03-18 18:03:59.410675,
2020-03-18 18:03:59.471300,
2020-03-18 18:03:59.531938,
2020-03-18 18:03:59.595636,
2020-03-18 18:03:59.664313,
2020-03-18 18:03:59.727664,
2020-03-18 18:03:59.791994,
2020-03-18 18:03:59.855983,
2020-03-18 18:03:59.919354,
2020-03-18 18:03:59.983211,
2020-03-18 18:04:00.049665,
2020-03-18 18:04:00.113196,
2020-03-18 18:04:00.174669,
2020-03-18 18:04:00.237041,
2020-03-18 18:04:00.306169,
2020-03-18 18:04:00.367966,
2020-03-18 18:04:00.428645,
2020-03-18 18:04:00.488973,
2020-03-18 18:04:00.552265,
2020-03-18 18:04:00.616887,
2020-03-18 18:04:00.680715,
2020-03-18 18:04:00.744752,
2020-03-18 18:04:00.810246,
2020-03-18 18:04:00.876381,
2020-03-18 18:04:00.946828,
2020-03-18 18:04:01.012777,
2020-03-18 18:04:01.076260,
2020-03-18 18:04:01.140602,
2020-03-18 18:04:01.206040,
2020-03-18 18:04:01.270016,
2020-03-18 18:04:01.333543,
2020-03-18 18:04:01.399875,
2020-03-18 18:04:01.464767,
2020-03-18 18:04:01.531747,
2020-03-18 18:04:01.603924,
2020-03-18 18:04:01.669583,
2020-03-18 18:04:01.733307,
2020-03-18 18:04:01.796981,
2020-03-18 18:04:01.859344,
2020-03-18 18:04:01.919801,
2020-03-18 18:04:01.980796,
2020-03-18 18:04:02.041125,
2020-03-18 18:04:02.101604,
2020-03-18 18:04:02.162089,
2020-03-18 18:04:02.228761,
2020-03-18 18:04:02.288859,
2020-03-18 18:04:02.349012,
2020-03-18 18:04:02.409268,
2020-03-18 18:04:02.469899,
2020-03-18 18:04:02.530727,
2020-03-18 18:04:02.592254,
2020-03-18 18:04:02.657613,
2020-03-18 18:04:02.723552,
2020-03-18 18:04:02.789715,
2020-03-18 18:04:02.859975,
2020-03-18 18:04:02.924624,
2020-03-18 18:04:02.986820,
2020-03-18 18:04:03.049703,
2020-03-18 18:04:03.113313,
2020-03-18 18:04:03.178001,
2020-03-18 18:04:03.241103,
2020-03-18 18:04:03.302867,
2020-03-18 18:04:03.364418,
2020-03-18 18:04:03.425826,
2020-03-18 18:04:03.493793,
2020-03-18 18:04:03.555478,
2020-03-18 18:04:03.617255,
2020-03-18 18:04:03.679215,
2020-03-18 18:04:03.743028,
2020-03-18 18:04:03.811017,
2020-03-18 18:04:03.878490,
2020-03-18 18:04:03.944859,
2020-03-18 18:04:04.011644,
2020-03-18 18:04:04.089963,
2020-03-18 18:04:04.166094,
2020-03-18 18:04:04.233855,
2020-03-18 18:04:04.295772,
2020-03-18 18:04:04.364451,
2020-03-18 18:04:04.432901,
2020-03-18 18:04:04.503795,
2020-03-18 18:04:04.567467,
2020-03-18 18:04:04.631021,
2020-03-18 18:04:04.692117,
2020-03-18 18:04:04.753033,
2020-03-18 18:04:04.820330,
2020-03-18 18:04:04.883112,
2020-03-18 18:04:04.948765,
2020-03-18 18:04:05.012861,
2020-03-18 18:04:05.076770,
2020-03-18 18:04:05.138576,
2020-03-18 18:04:05.202640,
2020-03-18 18:04:05.269574,
2020-03-18 18:04:05.334923,
2020-03-18 18:04:05.401538,
2020-03-18 18:04:05.474124,
2020-03-18 18:04:05.538133,
2020-03-18 18:04:05.601521,
2020-03-18 18:04:05.664421,
2020-03-18 18:04:05.725839,
2020-03-18 18:04:05.787457,
2020-03-18 18:04:05.851040,
2020-03-18 18:04:05.916621,
2020-03-18 18:04:05.981462,
2020-03-18 18:04:06.046810,
2020-03-18 18:04:06.117893,
2020-03-18 18:04:06.182372,
2020-03-18 18:04:06.245649,
2020-03-18 18:04:06.309842,
2020-03-18 18:04:06.375972,
2020-03-18 18:04:06.442936,
2020-03-18 18:04:06.508257,
2020-03-18 18:04:06.570402,
2020-03-18 18:04:06.632277,
2020-03-18 18:04:06.694607,
2020-03-18 18:04:06.763920,
2020-03-18 18:04:06.826930,
2020-03-18 18:04:06.890192,
2020-03-18 18:04:06.952779,
2020-03-18 18:04:07.015701,
2020-03-18 18:04:07.077368,
2020-03-18 18:04:07.138574,
2020-03-18 18:04:07.199836,
2020-03-18 18:04:07.260553,
2020-03-18 18:04:07.321325,
2020-03-18 18:04:07.388487,
2020-03-18 18:04:07.449460,
2020-03-18 18:04:07.510376,
2020-03-18 18:04:07.571131,
2020-03-18 18:04:07.632122,
2020-03-18 18:04:07.695883,
2020-03-18 18:04:07.762289,
2020-03-18 18:04:07.825514,
2020-03-18 18:04:07.889918,
2020-03-18 18:04:07.955014,
2020-03-18 18:04:08.028885,
2020-03-18 18:04:08.094280,
2020-03-18 18:04:08.159637,
2020-03-18 18:04:08.225613,
2020-03-18 18:04:08.288546,
2020-03-18 18:04:08.353448,
2020-03-18 18:04:08.416954,
2020-03-18 18:04:08.479797,
2020-03-18 18:04:08.541893,
2020-03-18 18:04:08.605852,
2020-03-18 18:04:08.674429,
2020-03-18 18:04:08.734933,
2020-03-18 18:04:08.795362,
2020-03-18 18:04:08.857634,
2020-03-18 18:04:08.919820,
2020-03-18 18:04:08.986896,
2020-03-18 18:04:09.051253,
2020-03-18 18:04:09.116477,
2020-03-18 18:04:09.179774,
2020-03-18 18:04:09.243446,
2020-03-18 18:04:09.317333,
2020-03-18 18:04:09.383062,
2020-03-18 18:04:10.021335,0.4625318944454193
2020-03-18 18:04:10.034817,
2020-03-18 18:04:10.102302,
2020-03-18 18:04:10.165497,
2020-03-18 18:04:10.229468,
2020-03-18 18:04:10.292497,
2020-03-18 18:04:10.356998,
2020-03-18 18:04:10.424222,
2020-03-18 18:04:10.492432,
2020-03-18 18:04:10.554171,
2020-03-18 18:04:10.616786,
2020-03-18 18:04:10.686343,
2020-03-18 18:04:10.748539,
2020-03-18 18:04:10.812139,
2020-03-18 18:04:10.875925,
2020-03-18 18:04:10.939497,
2020-03-18 18:04:11.001906,
2020-03-18 18:04:11.063269,
2020-03-18 18:04:11.124500,
2020-03-18 18:04:11.185362,
2020-03-18 18:04:11.247197,
2020-03-18 18:04:11.319574,
2020-03-18 18:04:11.384612,
2020-03-18 18:04:11.448685,
2020-03-18 18:04:11.513141,
2020-03-18 18:04:11.575936,
2020-03-18 18:04:11.640975,
2020-03-18 18:04:11.705704,
2020-03-18 18:04:11.769632,
2020-03-18 18:04:11.836026,
2020-03-18 18:04:11.902915,
2020-03-18 18:04:11.971772,
2020-03-18 18:04:12.032621,
2020-03-18 18:04:12.093774,
2020-03-18 18:04:12.154468,
2020-03-18 18:04:12.215332,
2020-03-18 18:04:12.276661,
2020-03-18 18:04:12.337936,
2020-03-18 18:04:12.399267,
2020-03-18 18:04:12.459792,
2020-03-18 18:04:12.522067,
2020-03-18 18:04:12.589640,
2020-03-18 18:04:12.650405,
2020-03-18 18:04:12.714216,
2020-03-18 18:04:12.776093,
2020-03-18 18:04:12.838993,
2020-03-18 18:04:12.904299,
2020-03-18 18:04:12.968185,
2020-03-18 18:04:13.033097,
2020-03-18 18:04:13.100069,
2020-03-18 18:04:13.164310,
2020-03-18 18:04:13.233266,
2020-03-18 18:04:13.294656,
2020-03-18 18:04:13.355934,
2020-03-18 18:04:13.416674,
2020-03-18 18:04:13.479786,
2020-03-18 18:04:13.544846,
2020-03-18 18:04:13.606631,
2020-03-18 18:04:13.667192,
2020-03-18 18:04:13.727793,
2020-03-18 18:04:13.789207,
2020-03-18 18:04:13.860258,
2020-03-18 18:04:13.923815,
2020-03-18 18:04:13.991089,
2020-03-18 18:04:14.054454,
2020-03-18 18:04:14.118010,
2020-03-18 18:04:14.180827,
2020-03-18 18:04:14.243587,
2020-03-18 18:04:14.307146,
2020-03-18 18:04:14.370811,
2020-03-18 18:04:14.435201,
2020-03-18 18:04:14.504427,
2020-03-18 18:04:14.566413,
2020-03-18 18:04:14.630913,
2020-03-18 18:04:14.693622,
2020-03-18 18:04:14.757086,
2020-03-18 18:04:14.822772,
2020-03-18 18:04:14.886602,
2020-03-18 18:04:14.953252,
2020-03-18 18:04:15.019929,
2020-03-18 18:04:15.086455,
2020-03-18 18:04:15.155949,
2020-03-18 18:04:15.218216,
2020-03-18 18:04:15.281535,
2020-03-18 18:04:15.343224,
2020-03-18 18:04:15.404951,
2020-03-18 18:04:15.466949,
2020-03-18 18:04:15.529156,
2020-03-18 18:04:15.591568,
2020-03-18 18:04:15.653518,
2020-03-18 18:04:15.715165,
2020-03-18 18:04:15.786012,
2020-03-18 18:04:15.851559,
2020-03-18 18:04:15.914233,
2020-03-18 18:04:15.978287,
2020-03-18 18:04:16.041543,
2020-03-18 18:04:16.106254,
2020-03-18 18:04:16.169215,
2020-03-18 18:04:16.234806,
2020-03-18 18:04:16.298714,
2020-03-18 18:04:16.365627,
2020-03-18 18:04:16.434019,
2020-03-18 18:04:16.496854,
2020-03-18 18:04:16.558080,
2020-03-18 18:04:16.618776,
2020-03-18 18:04:16.679714,
2020-03-18 18:04:16.740719,
2020-03-18 18:04:16.807678,
2020-03-18 18:04:16.874585,
2020-03-18 18:04:16.939740,
2020-03-18 18:04:17.007916,
2020-03-18 18:04:17.081710,
2020-03-18 18:04:17.146952,
2020-03-18 18:04:17.209408,
2020-03-18 18:04:17.273230,
2020-03-18 18:04:17.339444,
2020-03-18 18:04:17.405070,
2020-03-18 18:04:17.467306,
2020-03-18 18:04:17.528946,
2020-03-18 18:04:17.590921,
2020-03-18 18:04:17.653583,
2020-03-18 18:04:17.722922,
2020-03-18 18:04:17.784335,
2020-03-18 18:04:17.844893,
2020-03-18 18:04:17.905624,
2020-03-18 18:04:17.966110,
2020-03-18 18:04:18.027791,
2020-03-18 18:04:18.089246,
2020-03-18 18:04:18.153575,
2020-03-18 18:04:18.218188,
2020-03-18 18:04:18.283504,
2020-03-18 18:04:18.355195,
2020-03-18 18:04:18.421218,
2020-03-18 18:04:18.486671,
2020-03-18 18:04:18.551943,
2020-03-18 18:04:18.617916,
2020-03-18 18:04:18.681324,
2020-03-18 18:04:18.745673,
2020-03-18 18:04:18.809023,
2020-03-18 18:04:18.876587,
2020-03-18 18:04:18.943023,
2020-03-18 18:04:19.013388,
2020-03-18 18:04:19.077664,
2020-03-18 18:04:19.141525,
2020-03-18 18:04:19.207866,
2020-03-18 18:04:19.274524,
2020-03-18 18:04:19.340245,
2020-03-18 18:04:19.406095,
2020-03-18 18:04:19.471252,
2020-03-18 18:04:19.537194,
2020-03-18 18:04:19.602591,
2020-03-18 18:04:19.673203,
2020-03-18 18:04:19.735827,
2020-03-18 18:04:19.798608,
2020-03-18 18:04:19.864277,
2020-03-18 18:04:19.926933,
2020-03-18 18:04:19.991755,
2020-03-18 18:04:20.054210,
2020-03-18 18:04:20.116256,
2020-03-18 18:04:20.177327,
2020-03-18 18:04:20.242750,
2020-03-18 18:04:20.315536,
2020-03-18 18:04:20.379425,
2020-03-18 18:04:20.445907,
2020-03-18 18:04:20.512923,
2020-03-18 18:04:20.578190,
2020-03-18 18:04:20.643766,
2020-03-18 18:04:20.709892,
2020-03-18 18:04:20.774418,
2020-03-18 18:04:20.842075,
2020-03-18 18:04:20.906669,
2020-03-18 18:04:20.974464,
2020-03-18 18:04:21.035565,
2020-03-18 18:04:21.667802,0.4625318944454193
2020-03-18 18:04:21.681088,
2020-03-18 18:04:21.742885,
2020-03-18 18:04:21.803999,
2020-03-18 18:04:21.865072,
2020-03-18 18:04:21.926318,
2020-03-18 18:04:21.987737,
2020-03-18 18:04:22.049180,
2020-03-18 18:04:22.113879,
2020-03-18 18:04:22.179021,
2020-03-18 18:04:22.246651,
2020-03-18 18:04:22.319176,
2020-03-18 18:04:22.384238,
2020-03-18 18:04:22.447604,
2020-03-18 18:04:22.513973,
2020-03-18 18:04:22.578817,
2020-03-18 18:04:22.643533,
2020-03-18 18:04:22.707477,
2020-03-18 18:04:22.770022,
2020-03-18 18:04:22.832250,
2020-03-18 18:04:22.894126,
2020-03-18 18:04:22.963492,
2020-03-18 18:04:23.025890,
2020-03-18 18:04:23.089041,
2020-03-18 18:04:23.151813,
2020-03-18 18:04:23.214294,
2020-03-18 18:04:23.280506,
2020-03-18 18:04:23.345980,
2020-03-18 18:04:23.411719,
2020-03-18 18:04:23.476810,
2020-03-18 18:04:23.542576,
2020-03-18 18:04:23.614751,
2020-03-18 18:04:23.679113,
2020-03-18 18:04:23.743219,
2020-03-18 18:04:23.808058,
2020-03-18 18:04:23.875053,
2020-03-18 18:04:23.940611,
2020-03-18 18:04:24.006885,
2020-03-18 18:04:24.070442,
2020-03-18 18:04:24.132623,
2020-03-18 18:04:24.195189,
2020-03-18 18:04:24.263770,
2020-03-18 18:04:24.329414,
